
# Surface 0 of 1 surfaces

# Curve title: "x/(xh-xl)"

# IsoCurve 0, 100 points
# x y z type
 85.8586  7.77778  0.858586 i
 86.8687  7.77778  0.868687 i
 87.8788  7.77778  0.878788 i
 88.8889  7.77778  0.888889 i
 89.899  7.77778  0.89899 i
 90.9091  7.77778  0.909091 i
 91.9192  7.77778  0.919192 i
 92.9293  7.77778  0.929293 i
 93.9394  7.77778  0.939394 i
 94.9495  7.77778  0.949495 i
 95.9596  7.77778  0.959596 i
 96.9697  7.77778  0.969697 i
 97.9798  7.77778  0.979798 i
 98.9899  7.77778  0.989899 i
 100  7.77778  1 i

# IsoCurve 8, 100 points
# x y z type
 0  8.88889  0 i
 1.0101  8.88889  0.010101 i
 2.0202  8.88889  0.020202 i
 3.0303  8.88889  0.030303 i
 4.0404  8.88889  0.040404 i
 5.05051  8.88889  0.0505051 i
 6.06061  8.88889  0.0606061 i
 7.07071  8.88889  0.0707071 i
 8.08081  8.88889  0.0808081 i
 9.09091  8.88889  0.0909091 i
 10.101  8.88889  0.10101 i
 11.1111  8.88889  0.111111 i
 12.1212  8.88889  0.121212 i
 13.1313  8.88889  0.131313 i
 14.1414  8.88889  0.141414 i
 15.1515  8.88889  0.151515 i
 16.1616  8.88889  0.161616 i
 17.1717  8.88889  0.171717 i
 18.1818  8.88889  0.181818 i
 19.1919  8.88889  0.191919 i
 20.202  8.88889  0.20202 i
 21.2121  8.88889  0.212121 i
 22.2222  8.88889  0.222222 i
 23.2323  8.88889  0.232323 i
 24.2424  8.88889  0.242424 i
 25.2525  8.88889  0.252525 i
 26.2626  8.88889  0.262626 i
 27.2727  8.88889  0.272727 i
 28.2828  8.88889  0.282828 i
 29.2929  8.88889  0.292929 i
 30.303  8.88889  0.30303 i
 31.3131  8.88889  0.313131 i
 32.3232  8.88889  0.323232 i
 33.3333  8.88889  0.333333 i
 34.3434  8.88889  0.343434 i
 35.3535  8.88889  0.353535 i
 36.3636  8.88889  0.363636 i
 37.3737  8.88889  0.373737 i
 38.3838  8.88889  0.383838 i
 39.3939  8.88889  0.393939 i
 40.404  8.88889  0.40404 i
 41.4141  8.88889  0.414141 i
 42.4242  8.88889  0.424242 i
 43.4343  8.88889  0.434343 i
 44.4444  8.88889  0.444444 i
 45.4545  8.88889  0.454545 i
 46.4646  8.88889  0.464646 i
 47.4747  8.88889  0.474747 i
 48.4848  8.88889  0.484848 i
 49.4949  8.88889  0.494949 i
 50.5051  8.88889  0.505051 i
 51.5152  8.88889  0.515152 i
 52.5253  8.88889  0.525253 i
 53.5354  8.88889  0.535354 i
 54.5455  8.88889  0.545455 i
 55.5556  8.88889  0.555556 i
 56.5657  8.88889  0.565657 i
 57.5758  8.88889  0.575758 i
 58.5859  8.88889  0.585859 i
 59.596  8.88889  0.59596 i
 60.6061  8.88889  0.606061 i
 61.6162  8.88889  0.616162 i
 62.6263  8.88889  0.626263 i
 63.6364  8.88889  0.636364 i
 64.6465  8.88889  0.646465 i
 65.6566  8.88889  0.656566 i
 66.6667  8.88889  0.666667 i
 67.6768  8.88889  0.676768 i
 68.6869  8.88889  0.686869 i
 69.697  8.88889  0.69697 i
 70.7071  8.88889  0.707071 i
 71.7172  8.88889  0.717172 i
 72.7273  8.88889  0.727273 i
 73.7374  8.88889  0.737374 i
 74.7475  8.88889  0.747475 i
 75.7576  8.88889  0.757576 i
 76.7677  8.88889  0.767677 i
 77.7778  8.88889  0.777778 i
 78.7879  8.88889  0.787879 i
 79.798  8.88889  0.79798 i
 80.8081  8.88889  0.808081 i
 81.8182  8.88889  0.818182 i
 82.8283  8.88889  0.828283 i
 83.8384  8.88889  0.838384 i
 84.8485  8.88889  0.848485 i
 85.8586  8.88889  0.858586 i
 86.8687  8.88889  0.868687 i
 87.8788  8.88889  0.878788 i
 88.8889  8.88889  0.888889 i
 89.899  8.88889  0.89899 i
 90.9091  8.88889  0.909091 i
 91.9192  8.88889  0.919192 i
 92.9293  8.88889  0.929293 i
 93.9394  8.88889  0.939394 i
 94.9495  8.88889  0.949495 i
 95.9596  8.88889  0.959596 i
 96.9697  8.88889  0.969697 i
 97.9798  8.88889  0.979798 i
 98.9899  8.88889  0.989899 i
 100  8.88889  1 i

# IsoCurve 9, 100 points
# x y z type
 0  10  0 i
 1.0101  10  0.010101 i
 2.0202  10  0.020202 i
 3.0303  10  0.030303 i
 4.0404  10  0.040404 i
 5.05051  10  0.0505051 i
 6.06061  10  0.0606061 i
 7.07071  10  0.0707071 i
 8.08081  10  0.0808081 i
 9.09091  10  0.0909091 i
 10.101  10  0.10101 i
 11.1111  10  0.111111 i
 12.1212  10  0.121212 i
 13.1313  10  0.131313 i
 14.1414  10  0.141414 i
 15.1515  10  0.151515 i
 16.1616  10  0.161616 i
 17.1717  10  0.171717 i
 18.1818  10  0.181818 i
 19.1919  10  0.191919 i
 20.202  10  0.20202 i
 21.2121  10  0.212121 i
 22.2222  10  0.222222 i
 23.2323  10  0.232323 i
 24.2424  10  0.242424 i
 25.2525  10  0.252525 i
 26.2626  10  0.262626 i
 27.2727  10  0.272727 i
 28.2828  10  0.282828 i
 29.2929  10  0.292929 i
 30.303  10  0.30303 i
 31.3131  10  0.313131 i
 32.3232  10  0.323232 i
 33.3333  10  0.333333 i
 34.3434  10  0.343434 i
 35.3535  10  0.353535 i
 36.3636  10  0.363636 i
 37.3737  10  0.373737 i
 38.3838  10  0.383838 i
 39.3939  10  0.393939 i
 40.404  10  0.40404 i
 41.4141  10  0.414141 i
 42.4242  10  0.424242 i
 43.4343  10  0.434343 i
 44.4444  10  0.444444 i
 45.4545  10  0.454545 i
 46.4646  10  0.464646 i
 47.4747  10  0.474747 i
 48.4848  10  0.484848 i
 49.4949  10  0.494949 i
 50.5051  10  0.505051 i
 51.5152  10  0.515152 i
 52.5253  10  0.525253 i
 53.5354  10  0.535354 i
 54.5455  10  0.545455 i
 55.5556  10  0.555556 i
 56.5657  10  0.565657 i
 57.5758  10  0.575758 i
 58.5859  10  0.585859 i
 59.596  10  0.59596 i
 60.6061  10  0.606061 i
 61.6162  10  0.616162 i
 62.6263  10  0.626263 i
 63.6364  10  0.636364 i
 64.6465  10  0.646465 i
 65.6566  10  0.656566 i
 66.6667  10  0.666667 i
 67.6768  10  0.676768 i
 68.6869  10  0.686869 i
 69.697  10  0.69697 i
 70.7071  10  0.707071 i
 71.7172  10  0.717172 i
 72.7273  10  0.727273 i
 73.7374  10  0.737374 i
 74.7475  10  0.747475 i
 75.7576  10  0.757576 i
 76.7677  10  0.767677 i
 77.7778  10  0.777778 i
 78.7879  10  0.787879 i
 79.798  10  0.79798 i
 80.8081  10  0.808081 i
 81.8182  10  0.818182 i
 82.8283  10  0.828283 i
 83.8384  10  0.838384 i
 84.8485  10  0.848485 i
 85.8586  10  0.858586 i
 86.8687  10  0.868687 i
 87.8788  10  0.878788 i
 88.8889  10  0.888889 i
 89.899  10  0.89899 i
 90.9091  10  0.909091 i
 91.9192  10  0.919192 i
 92.9293  10  0.929293 i
 93.9394  10  0.939394 i
 94.9495  10  0.949495 i
 95.9596  10  0.959596 i
 96.9697  10  0.969697 i
 97.9798  10  0.979798 i
 98.9899  10  0.989899 i
 100  10  1 i

